adverbGroupScore,adverbAdjectiveGroupScore,verbGroupScore,emoticonScore,emoticonCount,repetitions,exclamations,fractionInCaps,adverbGroupCount,adverbAdjectiveGroupCount,verbGroupCount
0.0,0.0,0.020833333333333332,0.5,1,0,1,0.0,0,0,22
0.0,0.0,0.05942598868008317,0.0,0,0,0,0.0,0,0,18
0.0,0.0,0.06616240646336521,0.0,0,0,1,0.0,0,0,14
0.0,0.0,0.44374037593914495,0.0,0,0,0,0.0,0,0,26
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,9
0.0,0.0,0.02737226277372263,0.0,0,0,0,0.0,0,0,15
0.0,-0.016843815754292557,0.06378566688785667,0.0,0,0,1,0.0,0,1,16
0.0,0.0,-1.560907534481747,0.0,0,0,0,0.0,0,0,27
0.0,0.0,0.115888683835628,0.0,0,0,0,0.0,0,0,23
0.0,0.08464161069639022,0.0,0.0,0,0,1,0.0,0,2,25
0.0,0.0,0.30500000000000005,0.0,0,0,0,0.0,0,0,4
0.0,0.0,0.0,0.0,1,0,0,0.0,0,0,8
0.0,0.2978687133172113,0.0,0.0,0,0,0,0.0,0,1,10
0.0,0.0,0.0,0.0,0,0,1,0.0,0,0,19
0.0,0.002840909090909091,0.0,0.0,1,0,1,0.0,0,1,20
0.0,0.0,0.0,0.0,0,1,0,0.0,0,0,18
0.0,0.0,0.013550230514758769,0.0,0,0,0,0.0,0,0,10
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,14
0.0,0.0,-0.5669711740777108,0.0,0,0,0,0.0,0,0,8
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,8
0.0,0.0,0.0028193349200838994,0.0,0,0,0,0.0,0,0,24
0.0,0.0,0.0,0.0,1,0,0,0.0,0,0,6
0.0,0.0,0.0,0.0,1,2,0,0.0,0,0,11
0.0,0.0,0.48605839416058394,0.0,0,0,1,0.0,0,0,14
0.0,0.0,0.0,0.0,0,0,2,0.0,0,0,13
0.0,0.0,0.031722484198121785,0.0,0,1,2,0.0,0,0,24
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,6
0.0,0.0,0.031891883283754786,0.0,0,0,3,0.0,0,0,10
0.0,0.0,0.02510401230278127,0.0,0,6,10,0.0,0,0,5
0.0,0.0,0.0,0.0,0,2,0,0.0,0,0,6
0.0,0.0,0.051136363636363646,0.0,0,0,0,0.0,0,0,14
0.0,0.0,0.0,0.0,0,0,2,0.0,0,0,9
0.0,0.0,0.01965326140735589,0.0,0,1,0,0.0,0,0,20
0.0,0.05281360165198782,0.2708333333333333,0.0,0,0,1,0.0,0,2,18
0.0,0.0,-0.25,0.0,0,0,0,0.0,0,0,9
0.0,0.0,0.0015847247990105136,0.0,0,0,2,0.0,0,0,20
0.0,0.0,0.08333333333333333,0.0,0,1,0,0.0,0,0,6
0.0,2.467036049936879E-4,0.15396795827123697,0.0,0,0,0,0.0,0,1,23
0.0,0.0,0.0,0.0,1,0,0,0.0,0,0,19
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,6
0.0,0.0,-0.022727272727272728,0.0,0,0,0,0.0,0,0,15
0.0,0.0,0.02230955093090438,0.0,0,5,0,0.0,0,1,21
0.0,0.0,-0.01,0.0,0,3,0,0.0,0,0,24
0.0,0.0,0.12263985614804511,0.0,0,0,0,0.0,0,0,14
0.0,0.0,0.06786084195259537,0.5,1,1,0,0.0,0,0,9
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,10
0.0,0.04575147584333607,0.06154514469111068,0.0,0,0,0,0.0,0,1,24
0.0,0.0,0.0,0.5,1,0,1,0.0,0,1,18
0.0,0.0,0.00875932041614561,0.0,0,2,1,0.0,0,0,18
0.0,0.0,0.0,0.0,0,2,0,0.0,0,0,27
0.0,0.0,0.30500000000000005,0.0,0,0,0,0.0,0,0,10
0.0,0.0,0.05699589558653606,0.5,1,0,0,0.0,0,0,14
0.0,0.0,-0.09000000000000001,0.0,0,0,1,0.0,0,0,23
0.0,-0.30782234247527207,0.0,0.0,0,0,0,0.0,0,2,19
0.0,0.0,-0.0625,0.0,0,0,0,0.0,0,0,8
0.0,0.0,0.2963765813333971,0.0,0,2,0,0.0,0,0,15
0.0,0.0,-0.625,0.0,0,1,3,0.0,0,0,8
0.0,0.0,0.33739051094890515,0.0,1,0,0,0.0,0,0,17
0.0,0.0,0.06151155717761557,0.0,0,0,0,0.0,0,0,11
0.0,0.0,-0.01428384702686849,0.0,0,0,1,0.0,0,1,28
0.0,0.0,0.01663961038961039,0.0,0,3,5,0.0,0,0,13
0.0,0.0,0.005360841952595354,0.5,1,0,2,0.0,0,0,16
0.0,0.0,0.0018423959187203348,0.0,0,2,3,0.0,0,0,7
0.0,0.0,0.05583195793129562,0.0,0,0,0,0.0,0,0,16
0.0,0.0,0.31633267630310996,0.0,0,0,0,0.0,0,0,14
0.0,0.0,0.1332481519183048,0.0,0,1,0,0.0,0,0,23
0.0,0.0,0.0020696204799847094,0.0,0,4,0,0.0,0,0,19
0.0,0.0,0.14204545454545456,0.0,1,1,0,0.0,0,0,15
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,10
0.0,2.2644277177854232E-4,0.0,0.0,1,0,0,0.0,1,1,7
0.0,0.0,-0.1875,0.0,0,0,0,0.0,0,0,12
0.0,0.0,0.010312842564964625,0.0,0,1,0,0.0,0,0,12
-0.04620000000000002,-0.055000000000000014,0.0,0.0,0,0,0,0.0,1,1,8
-0.22588003646182828,0.0,0.29359489051094895,0.0,0,2,2,0.0,4,1,27
0.0,0.0,-0.015745963282459627,0.0,0,0,0,0.0,0,0,22
0.0,0.0,0.0,0.0,0,4,1,1.0,0,0,24
0.0,0.0,0.020627428280742696,0.0,0,2,8,0.0,1,0,24
0.0,0.0,-0.35936151088872625,0.0,0,0,0,0.0,0,0,20
0.0,0.0,0.10404370033039231,0.0,0,1,0,0.0,0,1,22
0.0,0.0,0.02510401230278127,0.0,2,0,0,0.0,0,0,22
0.0,0.0,-0.25,0.0,1,6,4,0.0,0,0,16
0.0,0.0,0.0,0.0,0,1,0,0.0,0,0,7
0.0,0.0,0.0020696204799847094,0.0,0,0,0,0.0,0,0,19
0.0,0.0,-0.017247043363994744,0.0,0,0,0,0.0,0,0,8
0.0,0.0,-0.0625,0.0,0,0,0,0.0,0,0,6
0.0,0.0,0.0,0.0,0,1,1,0.0,0,0,10
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,12
0.0,0.0,0.01199082913246416,0.0,0,0,0,0.0,0,0,24
0.0,0.0,-0.009592663305971328,0.0,0,1,0,0.0,0,0,16
0.0,0.0,0.25,0.0,0,1,3,0.0,0,0,6
0.0,0.0,0.09971088435374151,0.0,0,0,0,0.0,0,0,22
0.0,0.0,0.0,0.0,0,2,0,0.0,0,0,12
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,4
0.0,0.0,-0.40163811785142584,0.0,0,2,0,0.0,0,0,17
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,5
0.0,0.0,-0.16163438876643704,0.0,3,0,0,0.0,0,0,14
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,4
0.0,0.0,0.05127809696680678,0.0,0,0,0,0.0,0,0,22
0.0,0.0,0.0,0.0,0,0,1,0.0,0,0,14
0.0,0.0,0.0,0.0,0,0,2,0.0,0,0,10
0.0,0.0,0.09589363734650079,1.0,2,0,0,0.0,0,1,25
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,8
0.0,0.0,0.015861242099060893,0.0,0,0,0,0.0,0,0,17
0.0,0.0,0.02510401230278127,0.0,0,0,0,0.0,0,0,10
0.0,0.0,0.12045454545454547,0.0,1,2,0,0.0,0,0,20
0.0,0.0,0.12192598868008317,0.0,0,0,0,0.0,0,0,16
0.0,0.0,0.0,0.0,0,0,1,0.0,0,0,8
0.0,0.0,0.07227891156462585,0.0,0,1,0,0.0,0,0,14
0.0,0.0,-0.02614795918367347,0.0,1,0,0,0.0,0,0,6
0.0,0.0,0.0,0.5,1,0,1,0.0,0,0,3
0.0,0.0,0.375,0.0,0,2,1,0.0,0,0,15
0.0,0.0,0.2575,0.0,0,0,0,0.0,0,0,26
0.0,0.0,0.0,0.0,0,1,0,0.0,0,0,12
0.0,0.041188590449954106,0.0,0.0,1,0,0,0.0,0,1,16
0.13552802187709698,0.0,0.0,0.0,0,0,3,0.0,1,0,17
0.0,0.020833333333333332,0.013550230514758769,0.0,0,0,0,0.0,0,1,11
-0.02604166666666667,-0.05791666666666668,0.006276003075695318,0.0,0,0,0,0.0,2,1,17
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,21
0.0,0.05229591836734694,0.11522521661708812,0.0,0,0,1,0.0,0,2,21
-6.249999999999996E-4,0.0,-0.013414270837900805,0.0,1,0,0,0.0,1,1,25
0.0,0.0,0.05996392127425448,0.0,0,0,0,0.0,0,0,11
0.0,0.0,0.10795454545454546,0.0,2,0,0,0.0,0,0,15
0.0,0.0,0.0,-0.5,2,0,0,0.0,0,0,16
0.0,0.0,0.0,0.0,0,0,1,0.0,0,0,6
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,27
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,8
0.0,0.08818027210884358,0.012755102040816329,0.0,0,0,0,0.0,0,1,21
0.0,0.0,0.0,0.0,0,0,1,0.0,0,0,11
0.0,0.0,0.09843865645210666,0.0,0,0,0,0.0,0,0,11
0.0,0.0,0.0,0.5,2,0,0,0.0,0,0,4
0.0,0.0,-0.1875,0.0,0,1,0,0.0,0,0,27
0.0,0.0,0.002376739575508543,0.0,0,1,1,0.0,0,0,26
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,7
0.0,0.0,0.0075000000000000015,0.0,0,0,0,0.0,0,0,25
0.0,0.0,0.125,0.0,1,0,0,0.0,0,0,4
0.0,0.0,0.015967153284671534,0.0,0,0,0,0.0,0,0,8
0.0,0.0,-0.07960322898499192,0.0,1,3,1,0.0,0,0,25
0.0,0.0,0.33773115241724505,0.0,0,0,0,0.0,0,0,21
0.0,0.0,0.08333333333333333,0.0,0,0,1,0.0,0,0,15
0.0,0.0,0.023597771564614397,0.0,0,0,1,0.0,0,0,22
0.0,0.0,-0.1964356113586936,0.0,0,0,0,0.0,0,0,12
0.0,0.0,0.0,0.0,0,0,0,0.0,1,0,18
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,8
0.0,0.0,0.08333333333333333,0.0,0,0,0,0.0,0,0,11
0.006944444444444444,0.05791666666666668,0.0,0.0,0,0,2,0.0,1,1,11
0.0,0.0,0.0,0.0,0,1,0,0.0,0,0,4
0.0,0.0,0.13390845214314112,0.0,0,0,0,0.0,0,0,21
0.0,0.0,0.48576738801951014,0.0,0,0,1,0.0,1,0,17
0.0,0.0,0.25,0.0,0,0,1,0.0,0,1,10
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,18
0.0,0.0,-0.375,0.0,0,0,0,0.0,0,0,8
0.0,0.0,-0.056818181818181816,0.0,0,3,0,0.0,0,0,18
0.0,-0.06770833333333333,-0.009592663305971328,0.0,0,0,0,0.0,0,2,13
0.0,0.0,0.002006802721088434,0.0,1,0,0,0.0,0,0,13
0.0,0.0,-0.058112345217824775,0.0,0,0,0,0.0,0,0,18
0.0,0.0,-0.18123142120691044,0.0,0,0,0,0.0,0,0,14
0.0,0.0,0.0,0.0,0,1,0,0.0,0,0,3
0.0,0.0,0.0,0.5,1,0,1,0.0,1,1,24
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,6
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,2
0.0,0.0,0.0402854859142185,0.0,0,0,0,0.0,0,0,14
0.0,0.0,0.25226929554066374,0.0,1,0,0,0.0,0,0,26
0.0,0.0,0.9390129396151295,0.0,0,0,0,0.0,0,0,16
0.0,0.0,0.0,0.0,1,0,0,0.0,0,0,16
0.0,0.0,-0.0625,0.0,0,2,0,0.0,0,0,12
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,6
0.0,0.0,0.3301040123027813,0.0,0,2,1,0.0,0,0,17
0.0,0.0,0.037937812019698425,0.0,0,0,0,0.0,0,0,14
0.0,0.0,-0.3162683764343424,0.0,1,1,0,0.0,0,0,15
0.0,0.0,0.0,0.0,0,1,0,0.0,0,1,10
0.0,0.0,0.5615703022339028,0.0,1,0,0,0.0,0,0,27
0.0,0.0,0.0,0.0,1,1,4,0.0,1,0,18
0.0,0.0,0.0,0.0,0,2,0,0.0,0,0,9
0.0,0.0,-0.175,0.0,0,2,3,0.0,0,0,19
0.0,0.0,0.01965326140735589,0.0,0,0,0,0.0,0,0,6
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,4
0.0,0.0,0.016993756685557665,0.0,0,0,0,0.0,0,0,14
0.0,0.0,-0.2303467385926441,0.0,0,1,3,0.0,0,1,25
0.0,0.0,-0.407319936033244,0.0,0,0,2,0.0,0,0,25
0.0,0.0,0.125,0.0,0,0,0,0.0,0,0,3
0.0,0.0,0.0,0.0,0,1,4,0.0,0,0,22
0.0,0.0,-0.017045454545454548,0.0,0,0,0,0.0,0,0,9
0.0,0.0,0.022727272727272728,0.0,0,0,0,0.0,0,0,17
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,10
0.0,0.0,-0.02358554981781573,0.0,0,0,1,0.0,0,0,19
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,18
0.078125,0.0,0.0,0.0,0,0,0,0.0,1,1,28
0.0,0.0,0.07434853204461056,0.0,1,0,0,0.0,0,0,21
0.0,0.0,-0.017045454545454548,0.0,0,0,0,0.0,0,0,14
0.0,0.0,-0.017045454545454548,0.0,0,3,3,0.0,0,0,24
0.0,0.0,0.013550230514758769,0.0,0,0,1,0.0,0,0,18
0.0,0.0,0.43000000000000005,0.0,1,0,0,0.0,0,0,12
0.0,0.0,0.0,1.5,2,3,0,0.0,0,0,13
0.0,0.0,0.0,0.0,0,3,3,0.0,0,0,11
0.0,0.0,0.0712809917355372,0.0,0,0,0,0.0,0,0,11
0.0,0.057765151515151505,0.007870118975754497,0.0,0,0,0,0.0,0,1,23
0.0,0.0,0.0,0.0,1,0,1,0.0,0,0,13
0.0,0.0,0.01965326140735589,0.0,0,0,0,0.0,0,0,8
0.0,0.0,0.003239503065206692,0.0,0,0,6,0.0,0,0,27
0.0,0.0,-0.037500000000000006,0.0,0,0,0,0.0,0,0,15
0.0,0.0,-0.0625,0.0,0,1,0,0.0,0,0,18
0.0,0.0,-0.10629251700680273,0.0,0,0,1,0.0,0,0,9
0.0,0.0,0.30500000000000005,0.5,1,0,2,0.0,0,0,7
0.0,0.0,0.015861242099060893,0.0,0,0,0,0.0,0,0,11
0.0,0.0,0.2708333333333333,0.5,1,0,0,0.0,0,0,14
0.0,0.0,0.08333333333333333,0.0,0,0,0,0.0,0,0,15
0.0,0.0,0.0,0.0,0,0,0,0.0,0,1,21
-0.004820936639118458,0.0,0.10416666666666667,0.0,0,0,0,0.0,1,0,18
0.0,0.0,0.028925619834710748,0.0,1,2,0,0.0,1,1,17
0.0,0.0,0.027100461029517537,0.0,0,1,0,0.0,0,1,25
0.010416666666666666,0.0,0.01965326140735589,0.0,0,0,0,0.0,1,0,18
0.0,0.0,-0.25,0.0,1,0,0,0.0,0,0,13
0.0,0.0,0.007696819656774644,0.0,0,0,0,0.0,0,0,22
0.0,0.0,-0.11213561135869365,0.0,0,0,0,0.0,0,0,23
0.0,0.0,0.0,0.0,0,0,1,0.0,0,0,12
0.0,0.0,0.015861242099060893,0.0,0,0,0,0.0,0,0,10
0.0,0.0,-0.034166666666666665,0.0,1,0,0,0.0,0,0,16
0.0,0.0,0.0319878099168145,0.0,0,0,0,0.0,0,0,19
0.0,0.0,0.0034493674666411824,0.0,0,0,0,0.0,0,0,27
0.0,-0.088617700729927,-0.1875,0.0,0,0,0,0.0,0,1,20
0.0,0.0,0.00807823129251701,0.0,0,0,0,0.0,0,0,6
0.0,0.0,0.07202296637112804,0.0,0,0,0,0.0,0,0,16
0.0,0.0,-0.0012632950399585972,0.0,3,0,0,0.0,0,0,15
0.0,0.0,0.2417647153569442,0.0,0,0,1,0.0,0,0,22
0.0,0.0,-0.18913875790093912,0.0,0,0,0,0.0,0,0,26
0.0,0.0,-0.006026170798898073,0.0,1,0,1,0.0,0,0,18
0.0,0.0,0.0,0.0,1,0,1,0.0,0,1,11
0.0,0.0,0.21260401230278128,0.0,0,0,0,0.0,0,0,12
0.0,0.0,0.23434119729520905,0.0,0,0,0,0.0,0,0,24
0.0,0.0,0.2175490952447749,0.0,0,0,0,0.0,0,0,16
0.0,0.0,0.27083333333333337,0.0,0,2,0,0.0,0,1,17
0.0,0.0,-0.25447117407771086,0.0,0,1,2,0.0,0,0,19
0.0,0.0,-0.5989303552709069,0.0,0,0,0,0.0,0,0,21
0.0,0.03125,0.0,0.0,0,0,0,0.0,0,1,19
0.0,0.0,0.0025038796899723194,0.0,0,0,0,0.0,0,0,21
0.0,0.0,-0.00916546212564657,0.0,0,1,0,0.0,0,0,11
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,14
0.0,0.0,0.0,0.0,0,0,2,0.0,0,0,23
0.0,0.0,-0.4278234644255753,0.0,0,0,0,0.0,0,0,12
0.0,0.0,0.004270678969447939,0.0,0,0,0,0.0,0,0,20
0.0,0.0,0.0625,0.0,0,0,0,0.0,0,0,16
0.0,0.0,5.614032839478637E-4,0.0,0,0,0,0.0,0,1,24
0.0,0.0,0.3261465777203805,0.0,0,1,1,0.0,0,0,18
0.0,0.0,-0.23968715743503538,0.0,0,0,0,0.0,0,0,18
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,5
0.0,-5.564785529166876E-4,0.0,0.0,0,1,0,0.0,0,1,12
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,10
0.0,0.0,0.0,0.0,0,0,0,0.0,0,1,12
0.0,0.0,0.3002080246055625,0.0,0,0,0,0.0,0,0,19
0.0,0.0,0.04096525440184216,0.0,0,0,0,0.0,0,0,17
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,10
0.0,0.0,0.0,0.0,0,0,1,0.0,0,0,4
0.0,0.0,-0.375,0.0,0,2,0,0.0,0,0,7
0.0,0.0,0.0,0.0,1,0,0,0.0,0,0,7
0.0,0.0,-0.10650417292922112,0.0,0,0,2,0.0,0,0,26
0.0,0.0,0.15336124209906088,0.0,1,6,0,0.0,0,0,18
0.0,0.0,0.0,0.0,0,1,0,0.0,0,0,9
0.0,0.0,0.0,0.0,1,4,4,0.0,0,0,18
0.0,0.0,0.0217228818873406,0.0,0,0,0,0.0,0,0,17
0.0,0.0,-0.21291667384928287,0.0,1,0,0,0.0,0,0,22
0.0,0.0,0.06929733178069442,0.0,0,0,0,0.0,0,1,15
0.0,0.0,0.034090909090909095,0.0,0,0,1,0.0,0,0,10
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,17
0.0,0.0,0.01965326140735589,0.0,1,2,0,0.0,0,0,26
0.0,0.11359489051094893,0.013550230514758769,0.0,0,0,1,0.0,0,1,18
0.0,0.0,-0.0625,-0.5,2,0,1,0.0,0,0,14
0.0,0.0,0.30500000000000005,0.5,2,0,0,0.0,0,0,18
-0.3125,0.0,0.0,0.0,0,0,0,0.0,1,0,7
0.0,0.0,0.08522727272727273,0.0,0,0,1,0.0,0,0,6
0.0,0.2978687133172113,-0.009592663305971328,0.0,0,3,0,0.0,0,1,10
0.0,0.0,0.0,0.0,0,1,0,0.0,0,0,16
0.0,0.0,0.2639902676399027,-0.5,3,0,0,0.0,0,0,19
0.0,0.04755338886930725,0.027683802332118423,0.0,0,1,3,0.0,0,1,22
0.0,0.0,0.0,0.0,0,1,0,0.0,0,0,11
0.0,0.0,0.01149802890932983,0.0,0,0,1,0.0,0,0,5
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,8
0.0,0.0,0.05474452554744526,0.0,0,0,1,0.0,0,0,20
0.0,0.11750000000000001,0.0,0.0,0,0,2,0.0,0,1,20
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,18
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,3
0.0,0.0,0.02737226277372263,0.0,0,0,2,0.0,0,0,14
0.0,0.0,0.015000000000000003,0.0,0,1,0,0.0,0,0,17
0.0,0.0,0.02105023051475877,0.0,1,0,0,0.0,0,0,10
0.0,0.0,0.0,0.5,1,0,0,0.0,0,0,9
0.0,0.0,0.34204879834814744,0.0,0,0,0,0.0,0,0,16
0.0,0.0,-0.0625,0.0,0,1,0,0.0,0,0,19
0.0,0.0,0.6100000000000001,0.0,1,0,1,0.0,0,0,16
0.0,0.0,-0.04,0.0,0,1,0,0.0,0,0,4
0.0,0.0,0.004929903195448992,0.0,0,0,1,0.0,0,0,21
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,9
0.0,-0.0021522038567493114,0.0,0.0,0,1,3,0.0,0,1,28
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,7
0.0,0.0,0.045726087480065014,0.0,0,0,0,0.0,1,1,23
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,5
0.0,0.0,0.018204790029337153,0.0,0,0,0,0.0,0,0,16
0.0,0.0,-0.326201171775553,-0.5,1,0,2,0.0,0,0,17
0.0,0.003287002253944403,-0.375,0.0,0,5,0,0.0,0,1,19
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,15
0.0,0.0,-0.006275510204081634,0.0,0,1,0,0.0,0,0,10
0.0,0.0,0.3478832116788322,0.5,1,0,2,0.0,0,0,12
0.0,0.0,0.006843065693430657,0.0,0,0,0,1.0,0,0,8
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,11
0.0,0.0,0.0,0.0,0,1,1,0.0,0,0,25
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,2
0.0,0.14772727272727273,0.01149802890932983,0.0,0,2,0,0.0,0,1,15
0.0,0.0,0.30684239591872037,0.0,2,0,0,0.0,0,0,18
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,12
0.0,0.0,0.02737226277372263,0.0,0,0,2,0.0,0,0,8
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,14
0.0,0.0,0.0,0.0,0,2,3,0.0,0,0,11
0.0,0.0,0.05292662913310968,0.0,0,0,0,0.0,0,0,6
0.546875,0.0,0.0406512036999004,0.0,0,0,0,0.0,1,0,20
0.0,0.0,0.0,0.0,0,3,0,0.0,0,0,11
0.0,0.0,0.0,0.0,1,1,1,0.0,0,0,18
0.0,0.0,0.05113636363636364,0.0,0,0,0,0.0,0,0,13
0.0,0.2978687133172113,0.01965326140735589,0.0,0,0,0,0.0,0,1,25
0.0,0.0,0.005397079631541412,0.0,0,0,0,0.0,0,0,21
0.0,0.0,-0.0807691382231952,0.0,0,0,0,0.0,0,0,25
0.0,0.0,-0.0542518480816952,0.0,0,0,0,0.0,0,1,23
