adverbGroupScore,adverbAdjectiveGroupScore,verbGroupScore,emoticonScore,emoticonCount,repetitions,exclamations,fractionInCaps,adverbGroupCount,adverbAdjectiveGroupCount,verbGroupCount
0.04067460317460318,0.0,0.015074063609871577,0.0,0,0,0,0.0,1,0,28
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,2
0.0,0.0,0.0,0.0,1,0,0,0.0,0,0,10
0.0,0.0,0.36583453787435344,0.0,0,1,1,0.0,0,0,20
0.0,0.0,-0.23644976948524124,0.0,0,0,0,0.0,0,0,9
0.0,0.0,0.0,0.5,1,0,0,0.0,0,0,11
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,16
0.0,0.0,0.01965326140735589,0.0,1,0,0,0.0,0,0,8
0.0,0.0,0.02510401230278127,0.0,0,0,0,0.0,0,0,9
0.0,0.0,0.25,0.0,0,0,0,0.0,0,0,19
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,16
0.0,0.0,-0.3125,0.0,0,0,0,0.0,0,0,12
0.0,0.0,0.01965326140735589,0.0,0,0,0,0.0,0,0,7
0.0,-0.002281021897810219,0.01965326140735589,0.0,0,0,0,0.0,0,1,13
0.0,0.0,0.17045454545454547,0.0,0,0,0,0.0,0,0,13
0.0,0.0,0.02737226277372263,0.0,0,0,0,0.0,0,1,7
0.0,0.0,0.112143158799984,0.0,0,0,0,0.0,0,0,23
0.0,0.0,0.18000000000000005,0.0,0,0,1,0.0,0,0,14
0.0,0.0,0.0,0.0,0,1,0,0.0,0,0,5
0.0,-0.05208333333333333,0.29593734563611457,0.0,0,0,0,0.0,0,1,8
0.0,0.0,0.0,0.0,0,1,0,0.0,0,0,10
0.0,0.0,0.04114891873343211,0.0,0,0,0,0.0,0,0,22
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,8
0.0,0.0,-0.25,0.0,0,0,0,0.0,0,0,5
0.0,0.0,0.0,0.0,0,4,0,0.0,0,0,14
0.0,0.0,0.02715326140735589,0.0,0,1,2,0.0,0,0,17
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,15
0.0,0.0,0.34970152083144457,0.0,0,0,0,0.0,0,0,23
0.0,0.0,0.031891883283754786,0.0,0,0,7,0.0,0,0,25
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,14
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,6
0.0,0.01734693877551021,0.0,0.0,0,0,0,0.0,0,1,20
0.0,0.0,-0.3125,0.0,0,0,0,0.0,0,0,15
0.0,0.0,0.0,0.0,0,1,0,0.0,0,0,7
0.0,0.0,-0.018894596424162784,0.0,0,0,0,0.0,0,0,15
0.0,0.0,-0.235381491088898,-0.5,1,0,1,0.0,0,0,28
0.0,0.0,0.05479307152907567,0.0,0,0,2,0.0,0,1,20
0.0,-0.0625,0.0,0.0,0,1,3,0.0,0,1,5
0.0,0.0,0.0,0.0,0,0,1,0.0,0,0,8
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,5
0.0,-0.07922040247798173,0.012855831037649222,0.5,1,1,0,0.0,0,1,25
0.0,0.0,-0.05,0.0,0,1,1,0.0,0,0,11
0.0,0.0,0.05620178386739567,0.0,0,7,0,0.0,0,0,24
0.0,0.0,0.04105839416058395,0.0,0,3,7,0.0,1,0,20
0.0,0.0,0.0,0.0,0,1,0,0.0,0,0,12
0.0,0.0,0.014686594151122404,0.0,1,0,5,0.0,0,0,27
0.0,0.0,0.0,0.0,0,1,0,0.0,0,0,6
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,15
0.0,0.0,0.01651701217043095,0.0,0,0,0,0.0,0,0,25
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,6
0.0,0.0,0.0,0.0,0,1,0,0.0,0,0,8
0.0,0.0,0.03516461040416583,0.0,0,1,1,0.0,0,1,17
0.0,0.0,-0.21205931173142573,0.0,0,0,0,0.0,0,1,29
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,14
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,10
0.0,0.0,0.17093734563611462,0.0,1,1,0,0.0,0,0,19
0.0,0.0,0.02510401230278127,0.5,1,5,1,0.0,0,0,10
0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,15
